Date,Close,High,Low,Open,Volume,volume_missing,delivery_pct,nse_traded_qty,ticker,sector,is_fno,trading_day,month,year,typical_price,daily_range,daily_range_pct
2021-04-30,2618.512939453125,2701.6664779226376,2605.0135330305834,2673.157926775423,3072305,0,0.6322526572068854,3072305.0,TCS.NS,IT,True,4,4,2021,2641.730983468782,96.65294489205417,0.0369113871601643
2021-05-03,2619.677978515625,2635.20455198065,2591.212593829746,2609.2405865604173,1545831,0,0.4115954460739887,1545831.0,TCS.NS,IT,True,0,5,2021,2615.3650414420067,43.99195815090434,0.016792887718142854
2021-05-04,2630.676025390625,2665.3951695899764,2617.952860746142,2641.932833516644,1990777,0,0.4583336054214008,1990777.0,TCS.NS,IT,True,1,5,2021,2638.008018575581,47.442308843834326,0.018034265103696944
2021-05-05,2670.311767578125,2673.503298834241,2632.961691102309,2648.14331355387,1939289,0,0.5174081841334633,1939289.0,TCS.NS,IT,True,2,5,2021,2658.9255858382253,40.54160773193189,0.01518234995035866
2021-05-06,2683.89697265625,2703.34835665176,2651.593123276168,2678.764620798354,1791671,0,0.4638859478107309,1791671.0,TCS.NS,IT,True,3,5,2021,2679.612817528059,51.755233375591615,0.01928361405183505
2021-05-07,2702.399658203125,2725.646554328508,2684.199192594216,2702.486001169855,1912540,0,0.49483409497317704,1912540.0,TCS.NS,IT,True,4,5,2021,2704.0818017086162,41.44736173429192,0.015337243552588009
2021-05-10,2713.26904296875,2729.3993874671364,2695.585998816513,2713.657165234048,2137153,0,0.5886855082439114,2137153.0,TCS.NS,IT,True,0,5,2021,2712.7514764174666,33.81338865062344,0.012462232132212803
2021-05-11,2693.515380859375,2698.259611350448,2666.3868398499667,2695.58550629116,2415625,0,0.6146757050452781,2415625.0,TCS.NS,IT,True,1,5,2021,2686.05394401993,31.87277150048112,0.011833149989406041
2021-05-12,2663.324951171875,2691.272698807051,2648.6609653129904,2691.272698807051,1978558,0,0.6164529925329457,1978558.0,TCS.NS,IT,True,2,5,2021,2667.752871763972,42.611733494060445,0.01599944966359103
2021-05-14,2632.185546875,2672.727156150152,2622.265791414058,2672.727156150152,2043935,0,0.6269940091049863,2043935.0,TCS.NS,IT,True,4,5,2021,2642.3928314797367,50.461364736093856,0.019170899557594986
2021-05-17,2647.927734375,2652.628793698723,2618.8154089298805,2635.204569921207,2890462,0,0.6088469594134086,2890462.0,TCS.NS,IT,True,0,5,2021,2639.790645667868,33.8133847688423,0.012769753618983637
2021-05-18,2664.360107421875,2694.7231429706226,2655.04412101907,2674.021044561117,2098538,0,0.551257113285535,2098538.0,TCS.NS,IT,True,1,5,2021,2671.3757904705226,39.679021951552386,0.014892514657092336
2021-05-19,2658.494140625,2689.547284383112,2645.641673695492,2660.2193152782284,1986041,0,0.6264135533959269,1986041.0,TCS.NS,IT,True,2,5,2021,2664.5610329012015,43.90561068762008,0.016515218151768457
2021-05-20,2639.517822265625,2664.3603850643035,2632.7034650661194,2645.642277920362,2329027,0,0.649337684792834,2329027.0,TCS.NS,IT,True,3,5,2021,2645.527224132016,31.656919998184094,0.011993448095384118
2021-05-21,2657.2001953125,2663.8420754481285,2635.290561983907,2640.379742850694,1685566,0,0.6438863859380173,1685566.0,TCS.NS,IT,True,4,5,2021,2652.110944248179,28.551513464221443,0.010744961374979744
